814,16242,Villongo - Biblioteca Comunale,VILLONGO,BG,24060,VIA ROMA 20,620,48969,136849.36,45.6726002,9.93160616,0101000020E61000007FE78B7BFBDC23403B246BC317D64640
816,16085,Costa Valle Imagna - Biblioteca Comunale,COSTA VALLE IMAGNA,BG,24030,VIA MIRAVALLE ,65,2572,4356.21,45.80349254,9.50413947,0101000020E6100000A98B90911E022340A3F0F2D7D8E64640
829,16019,Barbata - Biblioteca Comunale,BARBATA,BG,24040,VIA VITTORIO VENETO 62,70,1552,2298,45.47935659,9.77471404,0101000020E6100000A41A9351A78C23400796868E5BBD4640
831,16225,Valgoglio - Biblioteca Comunale,VALGOGLIO,BG,24020,PIAZZA DON S. TIRABOSCHI 1,95,9914,10215.44,45.97521085,9.91367675,0101000020E61000002CBB6070CDD3234029BA89B5D3FC4640
837,16211,Tavernola Bergamasca - Biblioteca Comunale,TAVERNOLA BERGAMASCA,BG,24060,VIA ROMA ,75,5347,21768,45.70851655,10.04668207,0101000020E61000004EEB57B6E61724405E7699ABB0DA4640
841,16096,Fara Gera d'Adda - Biblioteca Comunale,FARA GERA D'ADDA,BG,24045,VIA ROSA 2,450,28638,71117.49,45.55350572,9.53280278,0101000020E6100000C2A2A686CB10234043C68246D9C64640
844,16133,Martinengo - Biblioteca Comunale,MARTINENGO,BG,24057,VIA ALLEGRENI 37,374,26836,85080.23,45.56922869,9.76749345,0101000020E6100000D649C7E6F48823405ABF577CDCC84640
848,16065,Castro - Biblioteca Comunale,CASTRO,BG,24063,VIA GIACOMO MATTEOTTI 45,60,4850,7220.08,45.80367332,10.06722294,0101000020E610000094AE910B6B222440AC0871C4DEE64640
862,16018,Bagnatica - Biblioteca Comunale,BAGNATICA,BG,24060,PIAZZA GAVAZZENI 6,140,16316,34817.01,45.6626674,9.78125408,0101000020E6100000E2EEE688009023400B900D49D2D44640
864,16025,Berzo San Fermo - Biblioteca Comunale,BERZO SAN FERMO,BG,24060,VIA VITTORIO VENETO 32,60,5116,9964.1,45.71931876,9.90233829,0101000020E610000006F5CA48FFCD2340B5CC1AA312DC4640
872,16179,Ranzanico - Biblioteca Comunale,RANZANICO,BG,24060,VIA SAN BERNARDINO 38,133,4407,18859.47,45.79392845,9.94535262,0101000020E6100000032D344205E42340970E8C729FE54640
880,16176,Presezzo - Biblioteca Comunale,PRESEZZO,BG,24030,VIA MONTESSORI 13,250,21940,75844.68,45.6898264,9.57048325,0101000020E6100000E3546B61162423406EF5413B4CD84640
889,16055,Carobbio degli Angeli - Biblioteca Comunale,CAROBBIO DEGLI ANGELI,BG,24060,VIA CAMPOLUNGO 8,80,7473,65489.41,45.66476659,9.83160381,0101000020E6100000A65B7EF9C7A9234000C3551217D54640
907,16117,Grassobbio - Biblioteca Comunale,GRASSOBBIO,BG,24050,VIA ROMA 46,238,20188,57383.77,45.65769116,9.7227639,0101000020E61000007675221C0E722340BE8853392FD44640
911,16139,Montello - Biblioteca Comunale,MONTELLO,BG,24060,VIA S. ANTONINO 5,300,10241,40814.41,45.66970522,9.80718595,0101000020E6100000D514127A479D234024EE90E6B8D54640
913,16220,Treviolo - Biblioteca Comunale,TREVIOLO,BG,24048,VIALE PAPA GIOVANNI XXIII 34,1002,33946,158144.37,45.66947106,9.61463064,0101000020E6100000CFD603DEB03A2340C3284A3AB1D54640
919,16082,Corna Imagna - Biblioteca Comunale,CORNA IMAGNA,BG,24030,VIA FINILMASCHER ,80,3747,1103.47,45.83122307,9.54428123,0101000020E6100000725A8507AC16234055AA7E8465EA4640
921,16249,Cornalba - Biblioteca Comunale Don Paganelli,CORNALBA,BG,24017,VIA PAPA GIOVANNI XXIII 6,55,6974,2326.34,45.85198653,9.74271425,0101000020E6100000DD0BCC0A457C2340C37D05E50DED4640
933,16126,Levate - Biblioteca Comunale,LEVATE,BG,24040,PIAZZA DUCA D'AOSTA ,400,13563,49591.66,45.62358943,9.62439545,0101000020E6100000DB0AABC2B03F23409BFD47C7D1CF4640
935,16186,Rota d'Imagna - Biblioteca Comunale,ROTA D'IMAGNA,BG,24037,VIA GIOVANNI PASCOLI 2,25,1133,873.12,45.83200601,9.51099719,0101000020E6100000B9CB766CA10523404283452C7FEA4640
938,16168,Ponte Nossa - Biblioteca Comunale,PONTE NOSSA,BG,24028,VIA G.FRUA 37,100,7984,43269.78,45.86651943,9.88345688,0101000020E61000006A0DCE7554C423406A99D21BEAEE4640
949,16111,Gazzaniga - Biblioteca Comunale,GAZZANIGA,BG,24025,VIA GIUSEPPE MAZZINI 9,524,45605,94845.23,45.79650997,9.8362614,0101000020E610000079D047742AAC2340420BE809F4E54640
958,16175,Premolo - Biblioteca Comunale,PREMOLO,BG,24020,VIA GRUMELLO 2,141,8808,22901.31,45.86894444,9.87373634,0101000020E6100000E4409B5E5ABF2340A7EB479239EF4640
972,16152,Osio Sopra - Biblioteca Comunale,OSIO SOPRA,BG,24040,VICOLO MANGILI 12,95,12928,40436.07,45.63004348,9.59409243,0101000020E6100000664D0BE22C3023403AD4C643A5D04640
973,16191,Santa Brigida - Biblioteca Comunale,SANTA BRIGIDA,BG,24010,VIA CARALE 13,90,8878,3561,45.98424939,9.62042817,0101000020E61000009255D7C2A83D234038944EE2FBFD4640
991,16104,Foresto Sparso - Biblioteca Comunale,FORESTO SPARSO,BG,24060,VIA ROMA 75,60,12524,18330,45.69648069,9.90649713,0101000020E610000025894E6420D023403AEC7C4726D94640
996,16010,Antegnate - Biblioteca Comunale Gianni Sangalli,ANTEGNATE,BG,24051,VIA ROMA 15,200,5762,12864.5,45.4860038,9.7891308,0101000020E61000005B88C4F308942340A95D5D5F35BE4640
999,16094,Entratico - Biblioteca Comunale,ENTRATICO,BG,24060,PIAZZA ALDO MORO 14,50,6416,18389.41,45.70583825,9.87496811,0101000020E610000061FCF2D1FBBF2340080264E858DA4640
1001,16143,Mozzo - Biblioteca Comunale,MOZZO,BG,24030,VIA OROBIE 1,810,45030,142818,45.75048,9.6086037,0101000020E6100000FE7277E79A372340AB2688BA0FE04640
1009,16062,Castelli Calepio - Biblioteca Comunale Fra Ambrogio,CASTELLI CALEPIO,BG,24060,VIA ROMA 20,200,59415,101215.66,45.64217568,9.90837847,0101000020E6100000BF149AFB16D123407BF10BD032D24640
1015,16067,Cazzano Sant'Andrea - Biblioteca Comunale,CAZZANO SANT'ANDREA,BG,24026,VIA GIACOMO MATTEOTTI 1,60,1631,25018.3,45.81128704,9.88234971,0101000020E6100000902B5857C3C32340FD3BF440D8E74640
1018,16194,Scanzorosciate - Biblioteca Comunale Elsa Morante,SCANZOROSCIATE,BG,24020,PIAZZA DELLA COSTITUZIONE ,1000,33418,156890.89,45.71083885,9.73895935,0101000020E610000097A542E1587A2340F6BC76C4FCDA4640
1020,16102,Fonteno - Biblioteca Comunale,FONTENO,BG,24060,VIA CAMPELLO 2,70,3465,2244.97,45.75707706,10.01844925,0101000020E61000007EC51A2E720924403CA0AEE6E7E04640
1026,16143,Mozzo - Biblioteca Comunale,MOZZO,BG,24030,VIA OROBIE 1,810,45030,142818,45.75048,9.6086037,0101000020E6100000FE7277E79A372340AB2688BA0FE04640
1028,16046,Calusco d'Adda - Biblioteca Comunale,CALUSCO D'ADDA,BG,24033,VIA VOLMERANGE LES MINES ,450,31641,136942.56,45.68904934,9.47043762,0101000020E6100000896A2133DDF02240B050CEC432D84640
1046,16034,Bottanuco - Biblioteca Comunale,BOTTANUCO,BG,24040,VIA PAPA GIOVANNI XXIII ,156,16519,45982.79,45.64093909,9.50499635,0101000020E6100000E1B2AFE18E0223409623C74A0AD24640
1048,16116,Gorno - Biblioteca comunale,GORNO,BG,24020,VIA MADONNA N.2 ,254,4187,16473.29,45.86284187,9.84324585,0101000020E6100000B77988EBBDAF23407EA2369A71EE4640
1050,16227,Valnegra - Biblioteca Comunale,VALNEGRA,BG,24010,PIAZZA FRATELLI CALVI ,84,6124,5531.28,45.94908761,9.69063809,0101000020E610000004D8D3509B61234091FEEAB37BF94640
1059,16200,Solto Collina - Biblioteca Comunale,SOLTO COLLINA,BG,24060,VIA G.B. POZZI 6,300,6396,17760.4,45.78280524,10.02451802,0101000020E610000017203CA08D0C2440FE774CF632E44640
1061,16090,Cusio - Biblioteca Comunale,CUSIO,BG,24010,VIA ROMA ,55,1827,1498.64,45.99054459,9.60134005,0101000020E6100000CD0CD1D7E2332340CEA3452ACAFE4640
1075,16189,San Paolo d'Argon - Biblioteca Comunale Luigi Cortesi,SAN PAOLO D'ARGON,BG,24060,VIALE DELLA RIMEMBRANZA 41,923,18701,88037.26,45.69033931,9.80358134,0101000020E6100000A3F36D036F9B2340EECBDB095DD84640
1076,16201,Songavazzo - Biblioteca Comunale,SONGAVAZZO,BG,24020,VIA SAN BARTOLOMEO N. 9 ,150,4364,13805.13,45.87924401,9.98919091,0101000020E6100000A5E61F3B77FA2340B31356118BF04640
1079,16113,Ghisalba - Biblioteca Comunale Maestra Maria Sofia Campana,GHISALBA,BG,24050,VIA LOCATELLI 5,115,13188,59575.43,45.59366402,9.75610823,0101000020E6100000432C309E208323401F5BBF2EFDCB4640
1087,16087,Covo - Biblioteca Comunale,COVO,BG,24050,VIA AL CASTELLO 5,150,8881,48221.24,45.50148737,9.77071712,0101000020E610000010BC316F9B8A2340E7C0F6BC30C04640
1095,16107,Gandellino - Biblioteca Comunale,GANDELLINO,BG,24020,VIA CASA ALTA ,122,10332,11628.38,45.99168683,9.94607051,0101000020E6100000F151985A63E42340A95C1398EFFE4640
1121,16006,Almenno San Bartolomeo - Biblioteca Comunale M. Pesenti - C. Cattaneo,ALMENNO SAN BARTOLOMEO,BG,24030,VIA IV NOVEMBRE 62 ,470,16917,61229.23,45.7459641,9.58036728,0101000020E610000076896EE625292340BBBE6AC07BDF4640
1127,16190,San Pellegrino Terme - Biblioteca Comunale,SAN PELLEGRINO TERME,BG,24016,VIA SAN CARLO 32,214,23269,69212.8,45.83739724,9.66359472,0101000020E61000008565E8AFC2532340C4C72FD52FEB4640
1148,16185,Roncola - Biblioteca Comunale,RONCOLA,BG,24030,VIA RONCOLA BASSA ,75,6093,703.8,45.77758929,9.55086324,0101000020E6100000B9BC20BF0A1A23408B22BD0B88E34640
1158,16050,Capizzone - Biblioteca Comunale,CAPIZZONE,BG,24030,VIA PAPA GIOVANNI XXIII 10,110,4851,6018.08,45.7857457,9.56604617,0101000020E6100000245AB8CDD02123407F3CAA5093E44640
1161,16193,Sarnico - Biblioteca Comunale,SARNICO,BG,24067,VIA SAN PAOLO 6,450,37658,105626.92,45.6671232,9.95816186,0101000020E6100000F6F2F93094EA23409133034B64D54640
1163,16235,Viadanica - Biblioteca Comunale,VIADANICA,BG,24060,VIA SCOTTI 1 ,83,4755,3703.46,45.6853848,9.9656316,0101000020E6100000E3F7DB4367EE234077966AB0BAD74640
1167,16239,Villa d'Almè - Biblioteca Civica,VILLA D'ALME,BG,24018,VIA LOCATELLI MILESI 16,167,18134,56427.52,45.74617167,9.61530067,0101000020E6100000BAB67DB0083B234005EDA38D82DF4640
1185,16131,Madone - Biblioteca Comunale 'Leonardo da Vinci',MADONE,BG,24040,VIA CARSO 10,254,14405,41459.97,45.65242919,9.54716664,0101000020E61000004086D03926182340BD00B9CC82D34640
1188,16178,Ranica - Biblioteca Comunale,RANICA,BG,24020,PASSAGGIO SCIOPERO DI RANICA 1909 ,799,32392,117083.7,45.728256,9.7159557,0101000020E610000003C5D9BE916E2340D28E1B7E37DD4640
1190,16024,Bergamo - Biblioteca professionale provinciale di biblioteconomia,BERGAMO,BG,24121,VIA BORGO S. CATERINA 19,100,1931,0,45.70473114,9.67998296,0101000020E61000001613FEB9265C2340EB6247A134DA4640
1197,16247,Costa di Serina - Biblioteca Comunale,COSTA DI SERINA,BG,24010,VIA EUROPA 12,0,4826,1867.64,45.82764553,9.73297964,0101000020E610000022DE7C1B49772340EA03EA49F0E94640
1206,16198,Seriate - Biblioteca Comunale,SERIATE,BG,24068,VIA ITALIA 58,1197,76221,272271.22,45.68494475,9.7173451,0101000020E610000046E460DB476F234090680245ACD74640
1208,16129,Lurano - Biblioteca Comunale,LURANO,BG,24050,VIA SAN LINO 15,215,12755,36829.51,45.5680532,9.63924838,0101000020E6100000F13D4C904B472340AF319EF7B5C84640
1209,16141,Mornico al Serio - Biblioteca Comunale Angiola Gambarini,MORNICO AL SERIO,BG,24050,PIAZZA S.ANDREA 2,250,12782,38907.87,45.59171766,9.80796462,0101000020E61000003C73E689AD9D234034157F67BDCB4640
1212,16026,Bianzano - Biblioteca Comunale,BIANZANO,BG,24060, C/O MUNICIPIO - VIA FORCELLA ,46,561,2439.48,45.77354226,9.91787983,0101000020E61000001E045758F4D523401063CA6E03E34640
1213,16170,Ponte San Pietro - Biblioteca Comunale,PONTE SAN PIETRO,BG,24036,VIA PIAVE 22,1085,59395,189113.49,45.69874072,9.58996918,0101000020E6100000F27EBB70102E23404A64FE5570D94640
1215,16157,Palosco - Biblioteca Comunale,PALOSCO,BG,24050,VIALE PAPA GIOVANNI XXIII 45,180,13465,45842.58,45.58652902,9.83518566,0101000020E61000008C936F749DAB23400887076213CB4640
1217,16204,Sovere - Biblioteca Civica Piero Guizzetti,SOVERE,BG,24060,VIA SAN GREGORIO 35,240,12995,33223.83,45.82448874,10.02376392,0101000020E61000001473D6C82A0C2440311CD7D888E94640
1219,16118,Gromo - Biblioteca Comunale,GROMO,BG,24020,VIA DE MARCHI 1,150,6993,24028.22,45.9688772,9.92829589,0101000020E6100000571F519949DB234087EB072B04FC4640
1220,16180,Riva di Solto - Biblioteca Comunale,RIVA DI SOLTO,BG,24060,VIA PAPA GIOVANNI XXIII 22,50,3238,1333.36,45.77452105,10.0392995,0101000020E6100000917F66101F14244023E8798123E34640
1221,16150,Orio al Serio - Biblioteca Comunale,ORIO AL SERIO,BG,24050,VIA DANTE ALIGHIERI 2,318,9718,41791.13,45.67722509,9.69240035,0101000020E610000058FA754C8262234053CACE4FAFD64640
1224,16153,Osio Sotto - Biblioteca Comunale,OSIO SOTTO,BG,24046,VIA GIACOMO MATTEOTTI 10,325,41760,130150.55,45.61767878,9.59332445,0101000020E61000009A55E938C82F23403FC4271910CF4640
1228,16216,Torre de' Roveri - Biblioteca Comunale,TORRE DE' ROVERI,BG,24060,VIA PAPA GIOVANNI XXIII N. 2 ,140,12586,23566.31,45.69992021,9.77113105,0101000020E61000003B5C61B0D18A234036E145FC96D94640
1236,16241,Villa d'Ogna - Biblioteca Comunale,VILLA D'OGNA,BG,24020,LARGO EUROPA 156,140,9552,20870.89,45.93842,9.9307923,0101000020E6100000BCBCEFCE90DC2340C7F484251EF84640
1242,16139,Montello - Biblioteca Comunale,MONTELLO,BG,24060,VIA S. ANTONINO 5,300,10241,40814.41,45.66970522,9.80718595,0101000020E6100000D514127A479D234024EE90E6B8D54640
1255,16160,Pedrengo - Biblioteca Comunale,PEDRENGO,BG,24066,VIA GARDINI 4,384,27817,73345.41,45.69969685,9.73011159,0101000020E61000000CF6B22FD17523409FEE97AA8FD94640
1269,16127,Locatello - Biblioteca Comunale,LOCATELLO,BG,24030,PIAZZA LIBERTA 4,80,5557,8759.54,45.83527714,9.53466781,0101000020E61000000F59ACFABF112340BEB27F5CEAEA4640
1270,16011,Arcene - Biblioteca Comunale,ARCENE,BG,24040,VIA GIOSUE CARDUCCI 1,298,14738,44434.82,45.57473045,9.61515098,0101000020E61000009A67BA11F53A2340F76173C490C94640
1275,16005,Almè - Biblioteca Civica,ALME,BG,24011,PIAZZA LEMINE 5,345,26271,59960.54,45.78977,9.6154249,0101000020E6100000C449F5F8183B234053AEF02E17E54640
1277,16043,Calcinate - Biblioteca Comunale,CALCINATE,BG,24050,PIAZZA SAN ROCCO 4,200,10391,49736.41,45.61969615,9.79841587,0101000020E6100000C88304F7C998234083DA143452CF4640
1279,16251,Solza - Biblioteca Comunale,SOLZA,BG,24030,PIAZZA BARTOLOMEO COLLEONI 2,316,7484,12633.97,45.67753377,9.48897991,0101000020E6100000B9B323935BFA2240F40A346DB9D64640
1281,16246,Zogno - Biblioteca Scolastica Istituto di istruzione Superiore D. M. Turoldo,ZOGNO,BG,24019,VIA RONCO 11,72,7834,2291,45.73226,9.6721632,0101000020E6100000402663C625582340A01518B2BADD4640
1301,16211,Tavernola Bergamasca - Biblioteca Comunale,TAVERNOLA BERGAMASCA,BG,24060,VIA ROMA ,75,5347,21768,45.70851655,10.04668207,0101000020E61000004EEB57B6E61724405E7699ABB0DA4640
1303,16148,Oneta - Biblioteca Comunale,ONETA,BG,24020,VIA GUGLIELMO MARCONI 9,30,2295,4472.6,45.87122493,9.81910204,0101000020E610000016C6B35761A32340AAE76A4C84EF4640
1306,16079,Cologno al Serio - Biblioteca Comunale,COLOGNO AL SERIO,BG,24055,PIAZZA GIUSEPPE GARIBALDI 5,276,24089,84460.69,45.57928098,9.70544945,0101000020E61000005E7699AB30692340BD2510E125CA4640
1338,16053,Caravaggio - Biblioteca Comunale Banfi,CARAVAGGIO,BG,24043,VIALE PAPA GIOVANNI XXIII 17,577,60613,146463.24,45.49237585,9.64002204,0101000020E6100000D50905F8B04723408C8BFE2B06BF4640
1345,16111,Gazzaniga - Biblioteca Comunale,GAZZANIGA,BG,24025,VIA GIUSEPPE MAZZINI 9,524,45605,94845.23,45.79650997,9.8362614,0101000020E610000079D047742AAC2340420BE809F4E54640
1358,16233,Verdello - Biblioteca Comunale,VERDELLO,BG,24049,PIAZZA MONS. L. CHIODI ,805,39742,108337.72,45.60733707,9.63030809,0101000020E610000090E8F1BDB742234034A69A38BDCD4640
1360,16232,Verdellino - Biblioteca Comunale Don Lorenzo Milani,VERDELLINO,BG,24040,VIA PRINCIPE AMEDEO 53,300,29488,87610,45.60568802,9.61471456,0101000020E61000006A26E7DDBB3A234050BD5E2F87CD4640
1371,16009,Ambivere - Biblioteca Comunale,AMBIVERE,BG,24030,VIA CESARE BATTISTI 5,213,9069,20912.49,45.71718118,9.54643571,0101000020E610000012A2DF6BC61723400EB4C897CCDB4640
1375,16052,Caprino Bergamasco - Biblioteca Comunale,CAPRINO BERGAMASCO,BG,24030,VIA ROMA 2,117,10559,50796.61,45.74746584,9.48146698,0101000020E610000064680AD782F62240ADD6ECF5ACDF4640
1376,16203,Sotto il Monte Giovanni XXIII - Biblioteca Comunale,SOTTO IL MONTE GIOVANNI XXIII,BG,24039,PIAZZA GIOVANNI PAOLO II ,382,11845,44453.91,45.70591652,9.49868059,0101000020E61000006466F20F53FF2240968DF7785BDA4640
1379,16013,Arzago d'Adda - Biblioteca Comunale,ARZAGO D'ADDA,BG,24040,VIA ALBERICCI 13,162,7030,23471.52,45.48093189,9.56291251,0101000020E610000026EB891136202340A593192D8FBD4640
1380,16081,Comun Nuovo - Biblioteca Comunale,COMUN NUOVO,BG,24040,PIAZZA DE GASPERI 10,151,9394,32552.66,45.62246367,9.66145717,0101000020E61000009DB5A183AA52234090CCB8E3ACCF4640
1381,16223,Valbondione - Biblioteca Comunale,VALBONDIONE,BG,24020,VIA SAN LORENZO 31,100,5775,17653.31,46.03445678,10.00525128,0101000020E61000006AB9B74BB0022440DC9C6B1469044740
1384,16155,Paladina - Biblioteca Comunale,PALADINA,BG,24030,VIA MARIE CURIE 2,200,9127,47601.59,45.70347,9.6045106,0101000020E6100000B12BD26982352340CBDB114E0BDA4640
1395,16073,Chiuduno - Biblioteca Comunale,CHIUDUNO,BG,24060,VIA PARCO RIMEMBRANZE 6,913,23295,61095.77,45.65197189,9.85433548,0101000020E61000002ED3C4756BB523400CBB9CD073D34640
1396,16108,Gandino - Biblioteca Comunale,GANDINO,BG,24024,PIAZZA VITTORIO VENETO 9,545,34647,104594.74,45.81129662,9.90333839,0101000020E6100000E78A945E82CE2340AF205191D8E74640
1399,16237,Vigolo - Biblioteca Comunale,VIGOLO,BG,24060,VIA ROMA 2,57,2482,4486.65,45.71614276,10.02262028,0101000020E610000019A7A5E2940B2440CCBBE290AADB4640
1402,16135,Misano di Gera d'Adda - Biblioteca Comunale,MISANO DI GERA D'ADDA,BG,24040,PIAZZA GIOVANI PER UN MONDO UNITO ,160,10717,16384,45.46733164,9.62234122,0101000020E61000009AB42582A33E2340D017EF85D1BB4640
1412,16244,Zandobbio - Biblioteca Comunale,ZANDOBBIO,BG,24060,VIA ORTI 13,80,11613,29052.26,45.68780866,9.85517512,0101000020E610000079816983D9B52340844D3A1D0AD84640
1415,16208,Strozza - Biblioteca Comunale,STROZZA,BG,24030,VIA ROMA 7,60,6339,944.65,45.77487708,9.57650731,0101000020E6100000BAB554F72B2723408F82122C2FE34640
1418,16074,Cisano Bergamasco - Biblioteca Comunale,CISANO BERGAMASCO,BG,24034,VIA SAN DOMENICO SAVIO N.3 ,381,24065,54929,45.73853429,9.47841868,0101000020E61000007ECA104BF3F422402543A74A88DE4640
1420,16172,Pontirolo Nuovo - Biblioteca Comunale,PONTIROLO NUOVO,BG,24040,VIA MERINI 6,253,24472,59182.84,45.57004021,9.56695396,0101000020E61000004C1319CA4722234070ADDD13F7C84640
1422,16149,Onore - Biblioteca Comunale,ONORE,BG,24020,VIA SANT'ANTONIO 96,619,15150,51619.58,45.84313,10.0116267,0101000020E6100000548550EFF3052440642310AFEBEB4640
1430,16081,Comun Nuovo - Biblioteca Comunale,COMUN NUOVO,BG,24040,PIAZZA DE GASPERI 10,151,9394,32552.66,45.62246367,9.66145717,0101000020E61000009DB5A183AA52234090CCB8E3ACCF4640
1435,16074,Cisano Bergamasco - Biblioteca Comunale,CISANO BERGAMASCO,BG,24034,VIA SAN DOMENICO SAVIO N.3 ,381,24065,54929,45.73853429,9.47841868,0101000020E61000007ECA104BF3F422402543A74A88DE4640
1440,16086,Costa Volpino - Biblioteca Comunale,COSTA VOLPINO,BG,24062,VIA SANT'ANTONIO 8,250,20187,95868.4,45.82923412,10.09357982,0101000020E61000005FEEB4B1E92F24404D10F95724EA4640
1451,16158,Parre - Biblioteca Comunale,PARRE,BG,24020,VIA ROMA 12,320,11529,35432.74,45.87646162,9.89062641,0101000020E6100000CACE4F2F00C82340B20CF5E42FF04640
1459,16130,Luzzana - Biblioteca Unione Media Valle Cavallina,LUZZANA,BG,24069,VIA CASTELLO 1,110,7991,29082.97,45.71649569,9.88185597,0101000020E61000005EDD2DA082C3234032237A21B6DB4640
1461,16219,Treviglio - Biblioteca Comunale,TREVIGLIO,BG,24047,VICOLO BICETTI 11,2133,73546,511667.53,45.52231148,9.59345525,0101000020E61000006DC7D45DD92F23407276421ADBC24640
1468,16128,Lovere - Biblioteca Civica 13 Martiri,LOVERE,BG,24065,VIA DEL CANTIERE ,900,32553,198220.15,45.80796934,10.06812542,0101000020E61000003FDAC555E122244040BC118A6BE74640
1477,16146,Oltre il Colle - Biblioteca Comunale,OLTRE IL COLLE,BG,24013,PIAZZA MONS. BASILIO BELOTTI 212,100,2609,3101.4,45.89226461,9.76811759,0101000020E61000008E1071B54689234002AA0BBA35F24640
1478,16164,Piazza Brembana - Biblioteca Comunale,PIAZZA BREMBANA,BG,24014,VIA ROMA 12,300,16373,34414.95,45.94507485,9.67517502,0101000020E6100000C9F34B8AB0592340D4827236F8F84640
1501,16114,Gorlago - Biblioteca Comunale,GORLAGO,BG,24060,PIAZZA MARCONI 1,400,14889,36392.9,45.67557482,9.82827939,0101000020E61000006D00783C14A8234057F3563C79D64640
1506,16004,Albino - Biblioteca Comunale,ALBINO,BG,24021,VIA GIUSEPPE MAZZINI 68,2146,95030,320131.52,45.75920413,9.79518043,0101000020E6100000D789AAE32197234048ABD6992DE14640
1511,16203,Sotto il Monte Giovanni XXIII - Biblioteca Comunale,SOTTO IL MONTE GIOVANNI XXIII,BG,24039,PIAZZA GIOVANNI PAOLO II ,382,11845,44453.91,45.70591652,9.49868059,0101000020E61000006466F20F53FF2240968DF7785BDA4640
1520,16040,Brignano Gera d'Adda - Biblioteca Comunale,BRIGNANO GERA D'ADDA,BG,24053,VIA VITTORIO EMANUELE II 51,120,15800,61877.74,45.54361693,9.64968877,0101000020E6100000F974A701A44C234072F3533D95C54640
1522,16222,Urgnano - Biblioteca Comunale,URGNANO,BG,24059,PIAZZA LIBERTA 227,330,24046,46095.9,45.55348,9.6951416,0101000020E6100000A02D8C99E9632340BB7EC16ED8C64640
1529,16047,Calvenzano - Biblioteca Comunale,CALVENZANO,BG,24040,VIA LOCATELLI 25,210,9846,42976.55,45.4945105,9.60124949,0101000020E6100000C89220F9D6332340A983BC1E4CBF4640
1254,16005,Almè - Biblioteca Civica,ALME,BG,24011,PIAZZA LEMINE 5,345,26271,59960.54,45.78977,9.6154249,0101000020E6100000C449F5F8183B234053AEF02E17E54640
1492,16064,Castione della Presolana - Biblioteca Comunale,CASTIONE DELLA PRESOLANA,BG,24020,VIA MANZONI 18,366,27389,64883.55,45.90969183,10.03801899,0101000020E6100000995A9D3977132440EAA429C870F44640
1496,16024,Bergamo - Biblioteca Ufficio Documentazione Beni Culturali,BERGAMO,BG,24123,VIA BORGO SANTA CATERINA 19,100,7773,15650,45.70473114,9.67998296,0101000020E61000001613FEB9265C2340EB6247A134DA4640
